States,Years,Quarter,District,RegisteredUsers,AppOpens,lat,lon
chhattisgarh,2018,4,dantewada district,14264,0,21.6637359,81.8406351
chhattisgarh,2018,4,gariyaband district,21861,0,21.6637359,81.8406351
chhattisgarh,2018,4,durg district,185746,0,21.6637359,81.8406351
chhattisgarh,2018,4,rajnandgaon district,64828,0,21.6637359,81.8406351
chhattisgarh,2018,4,raipur district,289198,0,21.6637359,81.8406351
chhattisgarh,2018,4,narayanpur district,4918,0,21.6637359,81.8406351
chhattisgarh,2018,4,kanker district,29452,0,21.6637359,81.8406351
chhattisgarh,2018,4,korea district,35408,0,21.6637359,81.8406351
chhattisgarh,2018,4,mungeli district,21506,0,21.6637359,81.8406351
chhattisgarh,2018,4,bilaspur district,153972,0,21.6637359,81.8406351
chhattisgarh,2018,4,balrampur district,22409,0,21.6637359,81.8406351
chhattisgarh,2018,4,bijapur district,10547,0,21.6637359,81.8406351
chhattisgarh,2018,4,bemetara district,30148,0,21.6637359,81.8406351
chhattisgarh,2018,4,bastar district,34157,0,21.6637359,81.8406351
chhattisgarh,2018,4,kondagaon district,15900,0,21.6637359,81.8406351
chhattisgarh,2018,4,mahasamund district,47626,0,21.6637359,81.8406351
chhattisgarh,2019,1,dhamtari district,44369,0,21.6637359,81.8406351
chhattisgarh,2019,1,korba district,105570,0,21.6637359,81.8406351
chhattisgarh,2019,1,surajpur district,39128,0,21.6637359,81.8406351
chhattisgarh,2019,1,baloda bazar district,73454,0,21.6637359,81.8406351
chhattisgarh,2019,1,sukma district,11464,0,21.6637359,81.8406351
chhattisgarh,2019,1,raigarh district,139059,0,21.6637359,81.8406351
chhattisgarh,2019,1,janjgir champa district,130114,0,21.6637359,81.8406351
chhattisgarh,2019,1,jashpur district,35598,0,21.6637359,81.8406351
chhattisgarh,2019,1,balod district,42804,0,21.6637359,81.8406351
chhattisgarh,2019,1,kabirdham district,36729,0,21.6637359,81.8406351
chhattisgarh,2019,1,surguja district,62300,0,21.6637359,81.8406351
chhattisgarh,2019,1,dantewada district,17514,0,21.6637359,81.8406351
chhattisgarh,2019,1,gariyaband district,25995,0,21.6637359,81.8406351
chhattisgarh,2019,1,durg district,224058,0,21.6637359,81.8406351
chhattisgarh,2019,1,rajnandgaon district,78320,0,21.6637359,81.8406351
chhattisgarh,2019,1,raipur district,351495,0,21.6637359,81.8406351
chhattisgarh,2019,1,narayanpur district,6161,0,21.6637359,81.8406351
chhattisgarh,2019,1,kanker district,36502,0,21.6637359,81.8406351
chhattisgarh,2019,1,korea district,41970,0,21.6637359,81.8406351
chhattisgarh,2019,1,mungeli district,26640,0,21.6637359,81.8406351
chhattisgarh,2019,1,bilaspur district,184636,0,21.6637359,81.8406351
chhattisgarh,2019,1,balrampur district,27410,0,21.6637359,81.8406351
chhattisgarh,2019,1,bijapur district,12986,0,21.6637359,81.8406351
chhattisgarh,2019,1,bemetara district,36315,0,21.6637359,81.8406351
chhattisgarh,2019,1,bastar district,41559,0,21.6637359,81.8406351
chhattisgarh,2019,1,kondagaon district,19795,0,21.6637359,81.8406351
chhattisgarh,2019,1,mahasamund district,56953,0,21.6637359,81.8406351
chhattisgarh,2019,2,dhamtari district,51082,244565,21.6637359,81.8406351
chhattisgarh,2019,2,korba district,119540,662066,21.6637359,81.8406351
chhattisgarh,2019,2,surajpur district,44750,235751,21.6637359,81.8406351
chhattisgarh,2019,2,baloda bazar district,84458,425931,21.6637359,81.8406351
chhattisgarh,2019,2,sukma district,13471,98219,21.6637359,81.8406351
chhattisgarh,2019,2,raigarh district,156178,865029,21.6637359,81.8406351
chhattisgarh,2019,2,janjgir champa district,147327,1438732,21.6637359,81.8406351
chhattisgarh,2019,2,jashpur district,41149,228722,21.6637359,81.8406351
chhattisgarh,2019,2,balod district,49629,240564,21.6637359,81.8406351
chhattisgarh,2019,2,kabirdham district,43027,215125,21.6637359,81.8406351
chhattisgarh,2019,2,surguja district,71076,405600,21.6637359,81.8406351
chhattisgarh,2019,2,dantewada district,20567,125417,21.6637359,81.8406351
chhattisgarh,2019,2,gariyaband district,29595,162851,21.6637359,81.8406351
chhattisgarh,2019,2,durg district,257557,1648362,21.6637359,81.8406351
chhattisgarh,2019,2,rajnandgaon district,91198,489047,21.6637359,81.8406351
chhattisgarh,2019,2,raipur district,405792,2581481,21.6637359,81.8406351
chhattisgarh,2019,2,narayanpur district,7310,49504,21.6637359,81.8406351
chhattisgarh,2019,2,kanker district,42656,254042,21.6637359,81.8406351
chhattisgarh,2019,2,korea district,47709,253724,21.6637359,81.8406351
chhattisgarh,2019,2,mungeli district,31068,152275,21.6637359,81.8406351
chhattisgarh,2019,2,bilaspur district,209039,1112112,21.6637359,81.8406351
chhattisgarh,2019,2,balrampur district,32072,214601,21.6637359,81.8406351
chhattisgarh,2019,2,bijapur district,15866,129715,21.6637359,81.8406351
chhattisgarh,2019,2,bemetara district,41571,196879,21.6637359,81.8406351
chhattisgarh,2019,2,bastar district,48796,306391,21.6637359,81.8406351
chhattisgarh,2019,2,kondagaon district,23091,131604,21.6637359,81.8406351
chhattisgarh,2019,2,mahasamund district,65492,338064,21.6637359,81.8406351
chhattisgarh,2019,3,dhamtari district,56490,810027,21.6637359,81.8406351
chhattisgarh,2019,3,korba district,131850,2213038,21.6637359,81.8406351
chhattisgarh,2019,3,surajpur district,49502,764794,21.6637359,81.8406351
chhattisgarh,2019,3,baloda bazar district,93416,1376499,21.6637359,81.8406351
chhattisgarh,2019,3,sukma district,15279,358888,21.6637359,81.8406351
chhattisgarh,2019,3,raigarh district,170447,2931974,21.6637359,81.8406351
chhattisgarh,2019,3,janjgir champa district,161232,4799392,21.6637359,81.8406351
chhattisgarh,2019,3,jashpur district,45820,746166,21.6637359,81.8406351
chhattisgarh,2019,3,balod district,54969,765025,21.6637359,81.8406351
chhattisgarh,2019,3,kabirdham district,47753,690082,21.6637359,81.8406351
chhattisgarh,2019,3,surguja district,79170,1391594,21.6637359,81.8406351
chhattisgarh,2019,3,dantewada district,23099,484093,21.6637359,81.8406351
chhattisgarh,2019,3,gariyaband district,32332,539156,21.6637359,81.8406351
chhattisgarh,2019,3,durg district,289803,6359888,21.6637359,81.8406351
chhattisgarh,2019,3,rajnandgaon district,101617,1607087,21.6637359,81.8406351
chhattisgarh,2019,3,raipur district,455785,9790726,21.6637359,81.8406351
chhattisgarh,2019,3,narayanpur district,8433,184839,21.6637359,81.8406351
chhattisgarh,2019,3,kanker district,48053,894748,21.6637359,81.8406351
chhattisgarh,2019,3,korea district,52380,850973,21.6637359,81.8406351
chhattisgarh,2019,3,mungeli district,34553,460088,21.6637359,81.8406351
chhattisgarh,2019,3,bilaspur district,230364,3912885,21.6637359,81.8406351
chhattisgarh,2019,3,balrampur district,35659,702832,21.6637359,81.8406351
chhattisgarh,2019,3,bijapur district,18114,447468,21.6637359,81.8406351
chhattisgarh,2019,3,bemetara district,45724,628499,21.6637359,81.8406351
chhattisgarh,2019,3,bastar district,55159,1064689,21.6637359,81.8406351
chhattisgarh,2019,3,kondagaon district,26016,469456,21.6637359,81.8406351
chhattisgarh,2019,3,mahasamund district,72039,1117435,21.6637359,81.8406351
chhattisgarh,2019,4,dhamtari district,62892,1008239,21.6637359,81.8406351
chhattisgarh,2019,4,korba district,147812,2916267,21.6637359,81.8406351
chhattisgarh,2019,4,surajpur district,56178,1035362,21.6637359,81.8406351
chhattisgarh,2019,4,baloda bazar district,104742,1738972,21.6637359,81.8406351
chhattisgarh,2019,4,sukma district,17353,417726,21.6637359,81.8406351
chhattisgarh,2019,4,raigarh district,189764,3695931,21.6637359,81.8406351
chhattisgarh,2019,4,janjgir champa district,180195,5052142,21.6637359,81.8406351
chhattisgarh,2019,4,jashpur district,52404,952488,21.6637359,81.8406351
chhattisgarh,2019,4,balod district,61992,973572,21.6637359,81.8406351
chhattisgarh,2019,4,kabirdham district,53883,867524,21.6637359,81.8406351
chhattisgarh,2019,4,surguja district,89297,1819241,21.6637359,81.8406351
chhattisgarh,2019,4,dantewada district,26072,563817,21.6637359,81.8406351
chhattisgarh,2019,4,gariyaband district,35867,668602,21.6637359,81.8406351
